Condition,Group,is_weird,condition_bin,group_bin,sentiment_mean,interaction_feeling_sentiment,definition_feeling_sentiment,explanation_comment_sentiment,response_count_non_empty,combined_text_length,analytical_change,emotional_change,overall_change,analytical_minus_emotional_change,interaction_feeling_text,definition_feeling_text,explanation_comment_text,combined_text
Interactive,NORMAL,False,1.0,0.0,0.0,0.0,,0.0,2.0,54.0,7,-6,1,13,Very interesting indeed.,,Quite tricky! But I tried.,Very interesting indeed. || Quite tricky! But I tried.
Interactive,NORMAL,False,1.0,0.0,0.0,0.0,,0.0,2.0,44.0,-8,0,-8,-8,lost,,looking for an exit from the website,lost || looking for an exit from the website
Interactive,NORMAL,False,1.0,0.0,0.5,1.0,,0.0,2.0,177.0,-4,-8,-12,4,I felt comfortable and found the explanations clear and helpful,,"I interacted with the AI system, reviewed its explanations, and evaluated how clearly it justified its outputs","I felt comfortable and found the explanations clear and helpful || I interacted with the AI system, reviewed its explanations, and evaluated how clearly it justified its outputs"
Interactive,NORMAL,False,1.0,0.0,0.2,0.4,,0.0,2.0,299.0,8,0,8,8,Great to try. I am really interested in it all,,It was five sections and was very interactive. The first section was about Hamlet's existential crisis. The second was about BERT calculated information with AMAZING graph to interact with. And the 3rd and 4th part were about how to fix it with ZARI,Great to try. I am really interested in it all || It was five sections and was very interactive. The first section was about Hamlet's existential crisis. The second was about BERT calculated information with AMAZING graph to interact with. And the 3rd and 4th part were about how to fix it with ZARI
Interactive,NORMAL,False,1.0,0.0,-0.044444444444444446,,0.0,-0.08888888888888889,2.0,263.0,14,-2,12,16,,Refreshing as I needed new precative.,"I was introduced to a four stages of machine learning, it started with BRATI and ended with ZARI. It was fun to read how we started with mass information and how we are concerned and by the end how we are trying to fix it.","Refreshing as I needed new precative. || I was introduced to a four stages of machine learning, it started with BRATI and ended with ZARI. It was fun to read how we started with mass information and how we are concerned and by the end how we are trying to fix it."
Interactive,WEIRD,True,1.0,1.0,0.0,0.0,,0.0,2.0,112.0,-20,0,-20,-20,I felt helpless. Awful experience.,,Used bert model which was very complex and took a long time to figure out.,I felt helpless. Awful experience. || Used bert model which was very complex and took a long time to figure out.
Interactive,NORMAL,False,1.0,0.0,0.0625,0.125,,0.0,2.0,480.0,0,0,0,0,"""I felt neutral but curious while interacting with the AI. It was interesting to see how it explained its decisions, though I was aware that it might not always be completely accurate.""",,"""I learned that large language models like BERT are trained by hiding words in sentences and predicting the missing ones. By doing this repeatedly on large amounts of text, the model learns patterns in language and can generate or complete sentences based on what it has seen during training","""I felt neutral but curious while interacting with the AI. It was interesting to see how it explained its decisions, though I was aware that it might not always be completely accurate."" || ""I learned that large language models like BERT are trained by hiding words in sentences and predicting the missing ones. By doing this repeatedly on large amounts of text, the model learns patterns in language and can generate or complete sentences based on what it has seen during training"
Interactive,NORMAL,False,1.0,0.0,0.0,0.0,,0.0,2.0,235.0,0,-2,-2,2,"I felt curious and engaged, but also aware of the model’s limitations and potential biases.",,"I explored the examples and modified sentences to see how the model’s predictions changed, observing language patterns and potential biases.","I felt curious and engaged, but also aware of the model’s limitations and potential biases. || I explored the examples and modified sentences to see how the model’s predictions changed, observing language patterns and potential biases."
Interactive,NORMAL,False,1.0,0.0,-0.5,-1.0,,0.0,2.0,85.0,7,0,7,7,nothing change still negative,,i added new words just to see how the ai would react,nothing change still negative || i added new words just to see how the ai would react
Interactive,NORMAL,False,1.0,0.0,0.5,1.0,,0.0,2.0,75.0,5,-4,1,9,Feel good and helpful,,Chart showing the country's people buy the things.,Feel good and helpful || Chart showing the country's people buy the things.
Interactive,NORMAL,False,1.0,0.0,0.2,,0.4,0.0,2.0,136.0,-5,-4,-9,-1,,It is helpful in study best way for the students,I read the description about BERT dictionary  and some professional related pronouns,It is helpful in study best way for the students || I read the description about BERT dictionary  and some professional related pronouns
Interactive,NORMAL,False,1.0,0.0,0.5,,1.0,0.0,2.0,38.0,-10,-6,-16,-4,,good,i learned about large languAGE,good || i learned about large languAGE
Interactive,WEIRD,True,1.0,1.0,0.5,1.0,,0.0,2.0,31.0,-1,-8,-9,7,good,,constracting a sentence,good || constracting a sentence
Interactive,WEIRD,True,1.0,1.0,0.0,0.0,,0.0,2.0,46.0,4,2,6,2,Intrigued.,,Looked at BERT and how it works.,Intrigued. || Looked at BERT and how it works.
Interactive,NORMAL,False,1.0,0.0,0.08333333333333333,0.0,,0.16666666666666666,2.0,177.0,2,6,8,-4,It was really interesting. I wanted to continue.,,I was able to change the imput of a IA model to see and understand the output withing women and men names and caratheristics.,It was really interesting. I wanted to continue. || I was able to change the imput of a IA model to see and understand the output withing women and men names and caratheristics.
Interactive,WEIRD,True,1.0,1.0,0.5,1.0,,0.0,2.0,85.0,2,-2,0,4,Impressed.,,The page link was buggy but I got to know stuff about BERT. Impressive.,Impressed. || The page link was buggy but I got to know stuff about BERT. Impressive.
Interactive,NORMAL,False,1.0,0.0,0.4,0.8,,0.0,2.0,101.0,2,-4,-2,6,I feel not so understanding,,I learn that language model evaluate the word's and use it accordingly,I feel not so understanding || I learn that language model evaluate the word's and use it accordingly
Interactive,NORMAL,False,1.0,0.0,0.36764705882352944,0.5,,0.23529411764705882,2.0,149.0,3,-4,-1,7,I feel good about knowing how AI works,,I understand about the language model which plays crucial role in presenting knowledge infront of the world,I feel good about knowing how AI works || I understand about the language model which plays crucial role in presenting knowledge infront of the world
Interactive,NORMAL,False,1.0,0.0,0.0,,0.0,0.0,2.0,151.0,-8,-4,-12,-4,,I feel that AI is as good as bad. It has both impact on society.,I read the situation given and then answerd about what i learnt from that paragraph,I feel that AI is as good as bad. It has both impact on society. || I read the situation given and then answerd about what i learnt from that paragraph
Interactive,NORMAL,False,1.0,0.0,0.0,0.0,,0.0,2.0,24.0,0,6,6,-6,Very fun,,Put atention,Very fun || Put atention
Interactive,NORMAL,False,1.0,0.0,-0.5,-1.0,,0.0,2.0,106.0,-18,-10,-28,-8,i felt little confusing,,i answered my opinions about specific chatbot like bert's behavior or responses,i felt little confusing || i answered my opinions about specific chatbot like bert's behavior or responses
Interactive,NORMAL,False,1.0,0.0,0.08333333333333333,,0.0,0.16666666666666666,2.0,147.0,-13,-10,-23,-3,,i feel little upset,i understand or i read how ai can be good or bad for different scenarios and i gave  answers about my opinions and questions,i feel little upset || i understand or i read how ai can be good or bad for different scenarios and i gave  answers about my opinions and questions
Interactive,NORMAL,False,1.0,0.0,-0.023529411764705882,0.0,,-0.047058823529411764,2.0,580.0,-9,-2,-11,-7,Different but cool,,"During the interaction, I explored how BERT predicts missing words in different sentences. I looked at how changing small parts of a sentence—such as names, gender, location, or year—affected the probabilities of different word predictions.  I observed how the model reflects patterns and stereotypes from its training data, including associations about gender, age, jobs, and cultural differences. I also examined how these patterns change over time and how attempts to reduce bias, like retraining with balanced data, can influence the model’s predictions.","Different but cool || During the interaction, I explored how BERT predicts missing words in different sentences. I looked at how changing small parts of a sentence—such as names, gender, location, or year—affected the probabilities of different word predictions.  I observed how the model reflects patterns and stereotypes from its training data, including associations about gender, age, jobs, and cultural differences. I also examined how these patterns change over time and how attempts to reduce bias, like retraining with balanced data, can influence the model’s predictions."
Interactive,NORMAL,False,1.0,0.0,0.0,0.0,,0.0,2.0,144.0,-12,0,-12,-12,i feel like i just have to give a right prompt and everything will work,,during the interaction i learned about the bert model how it interact,i feel like i just have to give a right prompt and everything will work || during the interaction i learned about the bert model how it interact
Interactive,WEIRD,True,1.0,1.0,0.0,0.0,,0.0,2.0,294.0,-2,-6,-8,4,I felt that the AI interface and system was quite impersonal and general biases exist in its interpretation of data,,"During the interaction, I was given the opportunity to enter sentences and see what AI’s prediction would be for the completion of those sentences with attached probabilities.","I felt that the AI interface and system was quite impersonal and general biases exist in its interpretation of data || During the interaction, I was given the opportunity to enter sentences and see what AI’s prediction would be for the completion of those sentences with attached probabilities."
Interactive,NORMAL,False,1.0,0.0,-0.07692307692307693,0.0,,-0.15384615384615385,2.0,248.0,-4,-2,-6,-2,I felt curious and engaged while interacting with the AI,,"I interected with the AI explanation by modifying sentences, observing prediction changes, exploring bias examples and mitigation techniques and reviewing how model outputs vary over time.","I felt curious and engaged while interacting with the AI || I interected with the AI explanation by modifying sentences, observing prediction changes, exploring bias examples and mitigation techniques and reviewing how model outputs vary over time."
